Order_ID,Order_Date,Customer_ID,City,Restaurant,Food_Category,Quantity,Price,Discount,Delivery_Fee,Payment_Method,Order_Status,Rating,Total_Amount
ORD01388,2025-11-28,CUST0147,Bengaluru,Tech Tadka,North Indian,2,380.49,118.31,20,UPI,Delivered,4.2,662.67
ORD02315,2025-11-28,CUST0364,Delhi,Capital Bites,Biryani,2,235.02,18.48,30,Credit Card,Delivered,4.4,481.56
ORD02822,2025-11-28,CUST0778,Pune,Marathi Meals,Healthy Food,1,276.32,40.55,50,UPI,Delivered,3.8,285.77
ORD02616,2025-11-28,CUST0653,Hyderabad,Biryani Point,Pizza,2,446.14,70.71,20,Credit Card,Delivered,3.9,841.57
ORD00437,2025-11-28,CUST0092,Delhi,Capital Bites,Chinese,1,299.37,29.19,30,Wallet,Delivered,4.2,300.18
ORD01990,2025-11-28,CUST0090,Bengaluru,Tech Tadka,Pizza,2,372.3,71.22,60,UPI,Delivered,3.9,733.38
ORD00532,2025-11-28,CUST0522,Chennai,Dosa House,Chinese,1,372.8,27.58,50,Wallet,Cancelled,4.9,395.22
ORD01209,2025-11-28,CUST0627,Pune,Cafe Central,North Indian,1,264.44,1.49,50,UPI,Cancelled,3.9,312.95
ORD00562,2025-11-28,CUST0417,Mumbai,Mumbai Masala,Chinese,3,303.95,17.83,20,UPI,Cancelled,4.0,914.02
ORD00344,2025-11-29,CUST0033,Bengaluru,Garden Kitchen,North Indian,2,231.29,85.57,40,UPI,Delivered,3.9,417.01
ORD00524,2025-11-29,CUST0551,Bengaluru,Garden Kitchen,Burgers,1,240.96,10.92,40,Credit Card,Delivered,5.0,270.04
ORD02999,2025-11-29,CUST0211,Hyderabad,Nawab Kitchen,Biryani,1,284.31,40.72,40,Debit Card,Delivered,4.6,283.59
ORD02841,2025-11-29,CUST0183,Kolkata,Kolkata Kitchen,Chinese,1,317.23,17.08,30,UPI,Delivered,4.2,330.15
ORD01193,2025-11-29,CUST0118,Chennai,Urban Tiffin,North Indian,2,333.71,51.09,40,Wallet,Delivered,3.8,656.33
ORD02312,2025-11-29,CUST0343,Delhi,Capital Bites,North Indian,1,265.13,18.78,40,Credit Card,Delivered,4.0,286.35
ORD02342,2025-11-29,CUST0648,Chennai,Spice Hub,South Indian,1,197.39,27.98,30,Credit Card,Delivered,5.0,199.41
ORD01930,2025-11-29,CUST0206,Kochi,Coastal Treats,Chinese,1,220.11,32.01,20,Credit Card,Delivered,3.9,208.1
ORD00399,2025-11-30,CUST0018,Bengaluru,South Spice,Burgers,1,227.79,16.92,40,UPI,Delivered,4.7,250.87
ORD02808,2025-11-30,CUST0360,Delhi,Delhi Zaika,Chinese,2,344.1,27.04,30,UPI,Delivered,4.1,691.16
ORD01525,2025-11-30,CUST0042,Kochi,Coastal Treats,Chinese,1,268.75,13.37,20,Debit Card,Cancelled,4.7,275.38
ORD00363,2025-11-30,CUST0609,Mumbai,Bombay Bites,Pizza,1,284.03,19.38,50,Cash,Cancelled,4.5,314.65
ORD02639,2025-12-01,CUST0056,Kolkata,Bengal Feast,Biryani,1,218.26,35.7,20,UPI,Delivered,4.3,202.56
ORD01922,2025-12-01,CUST0349,Chennai,Urban Tiffin,Burgers,1,229.63,36.59,20,UPI,Delivered,3.6,213.04
ORD00618,2025-12-01,CUST0729,Delhi,Capital Bites,Healthy Food,4,296.23,112.76,50,UPI,Delivered,4.4,1122.16
ORD02912,2025-12-01,CUST0281,Kolkata,Biryani Corner,South Indian,2,213.36,0.19,40,UPI,Delivered,3.7,466.53
ORD01932,2025-12-01,CUST0273,Pune,Marathi Meals,South Indian,2,210.34,54.6,20,Credit Card,Delivered,3.9,386.08
ORD00912,2025-12-01,CUST0761,Delhi,Delhi Zaika,North Indian,1,270.4,4.4,40,UPI,Delivered,4.6,306.0
ORD01720,2025-12-01,CUST0617,Pune,Pune Pantry,South Indian,1,203.52,28.86,30,UPI,Delivered,3.6,204.66
ORD00096,2025-12-02,CUST0749,Delhi,Capital Bites,South Indian,2,153.79,22.56,40,Debit Card,Delivered,4.5,325.02
ORD01490,2025-12-02,CUST0744,Mumbai,Mumbai Masala,Biryani,1,268.61,9.34,40,UPI,Delivered,4.1,299.27
ORD00233,2025-12-02,CUST0699,Hyderabad,Deccan Delights,Biryani,2,352.56,55.18,20,Debit Card,Delivered,4.7,669.94
ORD02008,2025-12-02,CUST0264,Delhi,Punjabi Rasoi,North Indian,1,283.88,41.89,30,UPI,Delivered,4.6,271.99
ORD01228,2025-12-02,CUST0616,Delhi,Capital Bites,Chinese,3,327.45,136.06,30,Cash,Delivered,4.8,876.29
ORD01785,2025-12-02,CUST0747,Kochi,Kerala Kitchen,South Indian,1,153.43,10.54,20,Cash,Cancelled,3.8,162.89
ORD01896,2025-12-02,CUST0257,Kochi,Malabar Bites,Desserts,3,168.58,66.86,50,Credit Card,Delivered,4.3,488.88
ORD02767,2025-12-03,CUST0505,Kolkata,East Spice,Chinese,2,251.49,97.03,40,UPI,Delivered,3.3,445.95
ORD01459,2025-12-03,CUST0287,Delhi,Capital Bites,Biryani,2,363.95,90.53,50,UPI,Delivered,4.1,687.37
ORD00785,2025-12-03,CUST0732,Kolkata,Biryani Corner,Pizza,1,518.03,42.49,60,UPI,Delivered,4.6,535.54
ORD02690,2025-12-03,CUST0742,Chennai,Urban Tiffin,Chinese,1,218.92,16.26,30,Wallet,Delivered,4.1,232.66
ORD02424,2025-12-03,CUST0590,Delhi,Street Feast,Healthy Food,1,415.62,18.73,30,UPI,Cancelled,3.9,426.89
ORD02389,2025-12-03,CUST0584,Delhi,Delhi Zaika,South Indian,2,199.38,6.34,20,UPI,Delivered,3.7,412.42
ORD02330,2025-12-03,CUST0141,Bengaluru,Tech Tadka,Pizza,1,440.25,57.85,40,UPI,Delivered,3.4,422.4
ORD00051,2025-12-03,CUST0021,Chennai,Spice Hub,Desserts,2,176.81,60.13,30,UPI,Delivered,3.9,323.49
ORD00786,2025-12-03,CUST0752,Mumbai,Coastal Kitchen,Chinese,1,309.78,27.41,30,Credit Card,Delivered,3.8,312.37
ORD00899,2025-12-03,CUST0785,Hyderabad,Biryani Point,Biryani,2,328.45,30.36,40,Debit Card,Delivered,4.2,666.54
ORD02654,2025-12-03,CUST0260,Bengaluru,Bengaluru Bowl,South Indian,2,166.27,47.72,60,Debit Card,Delivered,4.8,344.82
ORD01468,2025-12-03,CUST0401,Bengaluru,Bengaluru Bowl,Healthy Food,4,212.35,158.76,20,Cash,Delivered,3.2,710.64
ORD01051,2025-12-03,CUST0759,Pune,Pune Pantry,Healthy Food,1,336.7,1.05,30,Credit Card,Delivered,4.5,365.65
ORD02305,2025-12-03,CUST0133,Bengaluru,Bengaluru Bowl,Pizza,3,274.33,32.24,30,Credit Card,Delivered,3.4,820.75
ORD00956,2025-12-04,CUST0048,Chennai,Dosa House,Biryani,1,251.85,15.62,50,UPI,Delivered,4.7,286.23
ORD00923,2025-12-04,CUST0667,Chennai,Spice Hub,Biryani,1,277.29,21.63,50,UPI,Delivered,4.9,305.66
ORD01550,2025-12-04,CUST0661,Kolkata,Bengal Feast,South Indian,1,153.6,2.77,20,Debit Card,Delivered,4.5,170.83
ORD02917,2025-12-04,CUST0362,Bengaluru,Garden Kitchen,Chinese,2,298.21,36.94,60,Wallet,Cancelled,4.4,619.48
ORD02268,2025-12-04,CUST0594,Bengaluru,Garden Kitchen,North Indian,1,328.7,36.67,40,UPI,Delivered,4.8,332.03
ORD01677,2025-12-04,CUST0584,Delhi,Punjabi Rasoi,Pizza,1,362.22,56.92,40,Credit Card,Delivered,3.5,345.3
ORD01681,2025-12-04,CUST0243,Kochi,Coconut Cafe,Desserts,1,185.48,8.33,40,Credit Card,Returned,3.9,217.15
ORD02417,2025-12-04,CUST0432,Kochi,Coastal Treats,North Indian,1,214.08,16.02,20,UPI,Delivered,4.3,218.06
ORD00301,2025-12-04,CUST0652,Kochi,Coconut Cafe,North Indian,2,277.44,51.74,60,UPI,Delivered,4.9,563.14
ORD00551,2025-12-04,CUST0475,Chennai,Dosa House,Pizza,1,308.83,47.25,30,Credit Card,Delivered,3.4,291.58
ORD00109,2025-12-04,CUST0521,Hyderabad,Deccan Delights,Burgers,2,292.4,17.2,30,Credit Card,Delivered,4.1,597.6
ORD00719,2025-12-04,CUST0387,Chennai,Chennai Bites,Pizza,1,372.83,70.46,50,Credit Card,Cancelled,3.7,352.37
ORD01705,2025-12-04,CUST0690,Chennai,Dosa House,Desserts,1,132.46,12.69,40,UPI,Delivered,5.0,159.77
ORD01485,2025-12-05,CUST0011,Bengaluru,South Spice,Burgers,2,112.2,5.4,30,UPI,Delivered,3.6,249.0
ORD01902,2025-12-05,CUST0792,Bengaluru,Tech Tadka,Chinese,2,330.43,72.44,30,UPI,Delivered,4.1,618.42
ORD02148,2025-12-05,CUST0513,Delhi,Street Feast,Biryani,2,357.83,53.01,30,Cash,Delivered,3.8,692.65
ORD01474,2025-12-05,CUST0130,Delhi,Street Feast,Pizza,2,366.06,16.87,30,Credit Card,Delivered,4.5,745.25
ORD01939,2025-12-05,CUST0117,Chennai,Dosa House,Desserts,1,220.21,6.81,20,UPI,Delivered,4.0,233.4
ORD02480,2025-12-05,CUST0727,Hyderabad,Biryani Point,Chinese,1,352.53,14.59,20,Wallet,Delivered,3.9,357.94
ORD01487,2025-12-05,CUST0676,Hyderabad,Deccan Delights,Burgers,1,223.4,42.71,40,Wallet,Delivered,3.5,220.69
ORD02104,2025-12-05,CUST0298,Hyderabad,Hyderabad House,Pizza,1,358.0,23.74,20,UPI,Delivered,3.5,354.26
ORD02939,2025-12-05,CUST0500,Hyderabad,Hyderabad House,North Indian,1,224.88,19.17,20,UPI,Delivered,3.9,225.71
ORD01140,2025-12-05,CUST0410,Mumbai,Mumbai Masala,Burgers,2,203.83,44.15,50,UPI,Cancelled,4.2,413.51
ORD02551,2025-12-06,CUST0196,Kochi,Coconut Cafe,Desserts,1,132.22,11.28,50,Debit Card,Delivered,3.2,170.94
ORD01455,2025-12-06,CUST0599,Delhi,Punjabi Rasoi,Burgers,1,212.0,15.31,20,Wallet,Delivered,4.0,216.69
ORD02036,2025-12-06,CUST0567,Pune,Deccan Kitchen,Desserts,1,199.86,4.06,40,UPI,Delivered,4.4,235.8
ORD00550,2025-12-06,CUST0160,Bengaluru,Garden Kitchen,Chinese,1,265.31,22.39,40,Wallet,Returned,3.8,282.92
ORD00984,2025-12-06,CUST0750,Hyderabad,Biryani Point,South Indian,1,135.27,1.7,20,UPI,Delivered,3.7,153.57
ORD02563,2025-12-06,CUST0012,Bengaluru,South Spice,Biryani,1,269.01,3.52,20,Debit Card,Cancelled,3.8,285.49
ORD02193,2025-12-06,CUST0797,Pune,Marathi Meals,Chinese,2,266.65,41.49,20,Credit Card,Delivered,3.5,511.81
ORD00487,2025-12-06,CUST0641,Bengaluru,Bengaluru Bowl,Healthy Food,1,241.04,40.63,40,Credit Card,Delivered,4.6,240.41
ORD02038,2025-12-06,CUST0356,Bengaluru,Garden Kitchen,Biryani,1,298.96,27.44,50,Credit Card,Delivered,3.7,321.52
ORD01068,2025-12-06,CUST0574,Kolkata,Bengal Feast,North Indian,1,318.85,30.0,40,UPI,Delivered,3.6,328.85
ORD00500,2025-12-07,CUST0189,Kolkata,Bengal Feast,Burgers,1,272.61,24.01,40,Credit Card,Delivered,4.1,288.6
ORD02937,2025-12-07,CUST0013,Bengaluru,Tech Tadka,South Indian,1,110.46,20.23,50,UPI,Delivered,,140.23
ORD00704,2025-12-07,CUST0531,Kochi,Coconut Cafe,Chinese,3,261.56,77.74,40,UPI,Delivered,4.1,746.94
ORD02958,2025-12-07,CUST0101,Mumbai,Mumbai Masala,South Indian,2,156.04,56.98,30,Cash,Delivered,3.6,285.1
ORD01747,2025-12-07,CUST0593,Hyderabad,Deccan Delights,Pizza,1,322.75,60.97,50,Cash,Delivered,4.6,311.78
ORD00727,2025-12-07,CUST0117,Bengaluru,Bengaluru Bowl,Pizza,4,372.41,215.09,40,UPI,Delivered,3.9,1314.55
ORD02464,2025-12-07,CUST0642,Mumbai,Bombay Bites,North Indian,1,268.78,21.28,30,Credit Card,Delivered,4.3,277.5
ORD02101,2025-12-07,CUST0752,Hyderabad,Nawab Kitchen,Desserts,1,157.53,28.79,50,Debit Card,Delivered,4.0,178.74
ORD00161,2025-12-07,CUST0564,Hyderabad,Deccan Delights,Burgers,2,277.44,104.51,20,Debit Card,Delivered,4.4,470.37
ORD01645,2025-12-07,CUST0689,Delhi,Delhi Zaika,Chinese,4,350.84,249.68,60,UPI,Delivered,5.0,1213.68
ORD01708,2025-12-07,CUST0216,Hyderabad,Hyderabad House,Chinese,2,349.86,40.14,30,Cash,Delivered,4.6,689.58
ORD00137,2025-12-07,CUST0099,Mumbai,Tandoor Tales,Burgers,1,196.76,10.41,20,Debit Card,Cancelled,4.5,206.35
ORD00461,2025-12-08,CUST0620,Chennai,Urban Tiffin,South Indian,2,209.08,28.54,30,UPI,Delivered,3.2,419.62
ORD00696,2025-12-08,CUST0252,Bengaluru,Tech Tadka,Desserts,2,195.86,39.04,20,UPI,Delivered,3.5,372.68
ORD01243,2025-12-08,CUST0029,Hyderabad,Deccan Delights,Healthy Food,1,419.58,82.76,30,UPI,Cancelled,3.6,366.82
ORD00090,2025-12-08,CUST0727,Hyderabad,Biryani Point,North Indian,2,197.52,55.03,40,Debit Card,Delivered,4.5,380.01
ORD01386,2025-12-08,CUST0151,Chennai,Dosa House,Pizza,1,400.9,7.69,20,Debit Card,Delivered,2.8,413.21
ORD02466,2025-12-08,CUST0428,Pune,Marathi Meals,Biryani,1,276.45,33.31,40,UPI,Cancelled,3.5,283.14
ORD00326,2025-12-09,CUST0473,Chennai,Dosa House,Biryani,3,314.79,130.49,40,UPI,Delivered,4.6,853.88
ORD00545,2025-12-09,CUST0792,Mumbai,Bombay Bites,Chinese,1,233.59,8.04,20,Debit Card,Delivered,4.7,245.55
ORD00436,2025-12-09,CUST0143,Bengaluru,South Spice,Pizza,1,208.21,38.92,20,Credit Card,Cancelled,3.9,189.29
ORD00940,2025-12-09,CUST0524,Bengaluru,South Spice,Burgers,3,152.32,83.05,20,Credit Card,Delivered,,393.91
ORD01306,2025-12-09,CUST0701,Mumbai,Mumbai Masala,North Indian,2,310.85,63.71,40,Debit Card,Returned,3.9,597.99
ORD00698,2025-12-09,CUST0787,Bengaluru,Bengaluru Bowl,North Indian,2,225.78,54.99,40,Credit Card,Delivered,4.6,436.57
ORD02919,2025-12-09,CUST0656,Hyderabad,Nawab Kitchen,South Indian,1,185.99,35.28,20,Credit Card,Delivered,4.2,170.71
ORD01013,2025-12-09,CUST0146,Kochi,Coastal Treats,Healthy Food,1,423.55,57.43,40,Credit Card,Delivered,3.5,406.12
ORD02144,2025-12-09,CUST0133,Kochi,Coastal Treats,Burgers,1,325.63,17.78,40,Cash,Delivered,3.9,347.85
ORD02285,2025-12-09,CUST0417,Delhi,Delhi Zaika,Chinese,2,246.16,50.39,50,Credit Card,Delivered,3.5,491.93
ORD01392,2025-12-09,CUST0285,Pune,Pune Pantry,Healthy Food,1,304.01,37.62,40,UPI,Delivered,,306.39
ORD02117,2025-12-09,CUST0231,Mumbai,Mumbai Masala,Biryani,2,284.06,105.42,20,UPI,Delivered,4.0,482.7
ORD01861,2025-12-10,CUST0570,Chennai,Urban Tiffin,Biryani,1,268.48,30.11,30,Credit Card,Delivered,3.8,268.37
ORD01771,2025-12-10,CUST0681,Mumbai,Bombay Bites,North Indian,1,426.16,83.57,30,Debit Card,Delivered,4.3,372.59
ORD00655,2025-12-10,CUST0223,Chennai,Urban Tiffin,South Indian,1,202.54,3.26,30,UPI,Delivered,3.2,229.28
ORD00509,2025-12-10,CUST0435,Pune,Cafe Central,Biryani,1,259.53,48.96,40,UPI,Delivered,3.7,250.57
ORD00514,2025-12-10,CUST0069,Mumbai,Tandoor Tales,Healthy Food,4,336.37,24.25,40,UPI,Cancelled,3.5,1361.23
ORD00366,2025-12-10,CUST0453,Pune,Marathi Meals,North Indian,3,353.93,53.71,20,UPI,Cancelled,3.7,1028.08
ORD00175,2025-12-10,CUST0243,Chennai,Dosa House,Burgers,1,241.96,38.31,30,Debit Card,Delivered,4.5,233.65
ORD02474,2025-12-10,CUST0067,Delhi,Punjabi Rasoi,South Indian,3,202.09,37.27,20,Cash,Cancelled,3.1,589.0
ORD02270,2025-12-10,CUST0279,Bengaluru,South Spice,Biryani,1,262.18,9.64,40,UPI,Delivered,4.6,292.54
ORD02376,2025-12-11,CUST0141,Mumbai,Coastal Kitchen,Burgers,1,184.53,27.08,20,UPI,Delivered,3.5,177.45
ORD00136,2025-12-11,CUST0728,Hyderabad,Hyderabad House,Healthy Food,1,255.1,39.77,20,UPI,Delivered,4.9,235.33
ORD02146,2025-12-11,CUST0776,Hyderabad,Biryani Point,Desserts,1,134.08,7.98,60,Cash,Delivered,3.6,186.1
ORD02590,2025-12-11,CUST0793,Chennai,Dosa House,South Indian,1,114.99,22.4,20,Credit Card,Delivered,4.3,112.59
ORD01698,2025-12-11,CUST0521,Kochi,Kerala Kitchen,Desserts,1,175.13,16.03,30,Cash,Delivered,4.2,189.1
ORD02326,2025-12-11,CUST0051,Hyderabad,Hyderabad House,Biryani,2,248.47,94.43,30,UPI,Delivered,3.7,432.51
ORD01573,2025-12-11,CUST0250,Hyderabad,Biryani Point,Pizza,1,363.87,5.24,40,Wallet,Delivered,3.6,398.63
ORD02629,2025-12-11,CUST0287,Delhi,Delhi Zaika,Biryani,1,337.29,12.83,20,Debit Card,Delivered,3.7,344.46
ORD02013,2025-12-12,CUST0111,Mumbai,Coastal Kitchen,South Indian,1,161.51,27.13,30,UPI,Delivered,4.0,164.38
ORD02334,2025-12-12,CUST0373,Pune,Cafe Central,Biryani,2,260.82,33.83,40,,Delivered,4.5,527.81
ORD02715,2025-12-12,CUST0629,Bengaluru,Tech Tadka,Pizza,2,346.43,120.17,30,UPI,Delivered,4.3,602.69
ORD02832,2025-12-12,CUST0351,Hyderabad,Hyderabad House,Biryani,2,188.5,30.96,50,UPI,Returned,5.0,396.04
ORD01986,2025-12-12,CUST0666,Kochi,Malabar Bites,Pizza,1,331.16,59.34,40,Credit Card,Delivered,5.0,311.82
ORD01065,2025-12-12,CUST0118,Mumbai,Mumbai Masala,Desserts,3,176.85,86.17,60,Credit Card,Delivered,3.8,504.38
ORD01289,2025-12-12,CUST0161,Chennai,Spice Hub,Chinese,1,252.78,34.01,30,Credit Card,Delivered,4.3,248.77
ORD02079,2025-12-13,CUST0512,Chennai,Dosa House,Burgers,1,248.12,3.96,50,UPI,Delivered,4.1,294.16
ORD00543,2025-12-13,CUST0516,Hyderabad,Hyderabad House,Chinese,1,367.7,50.6,20,Debit Card,Cancelled,4.0,337.1
ORD01953,2025-12-13,CUST0495,Hyderabad,Deccan Delights,South Indian,1,146.94,7.82,50,Credit Card,Delivered,4.9,189.12
ORD00464,2025-12-13,CUST0196,Hyderabad,Hyderabad House,North Indian,2,330.12,126.49,40,Credit Card,Delivered,4.1,573.75
ORD00313,2025-12-13,CUST0054,Delhi,Capital Bites,North Indian,1,330.27,19.08,20,Credit Card,Delivered,3.9,331.19
ORD01958,2025-12-14,CUST0301,Chennai,Chennai Bites,Burgers,1,214.24,36.08,40,UPI,Delivered,4.2,218.16
ORD01750,2025-12-14,CUST0301,Kolkata,Kolkata Kitchen,South Indian,4,192.02,10.74,40,UPI,Delivered,4.5,797.34
ORD00456,2025-12-14,CUST0444,Bengaluru,Tech Tadka,Chinese,1,293.69,24.0,20,Cash,Delivered,4.7,289.69
ORD01652,2025-12-14,CUST0146,Bengaluru,Tech Tadka,Desserts,1,181.15,19.3,50,Credit Card,Delivered,4.6,211.85
ORD02965,2025-12-14,CUST0536,Pune,Pune Pantry,Biryani,2,201.72,74.3,30,UPI,Delivered,4.5,359.14
ORD00801,2025-12-15,CUST0374,Hyderabad,Hyderabad House,Chinese,1,268.59,23.1,50,Credit Card,Returned,4.9,295.49
ORD00933,2025-12-15,CUST0604,Delhi,Punjabi Rasoi,Pizza,1,251.83,3.05,20,UPI,Delivered,4.4,268.78
ORD02866,2025-12-15,CUST0638,Kochi,Kerala Kitchen,South Indian,2,147.7,49.32,30,Debit Card,Delivered,3.6,276.08
ORD02604,2025-12-15,CUST0117,Hyderabad,Nawab Kitchen,North Indian,4,307.36,197.02,30,UPI,Cancelled,3.9,1062.42
ORD01264,2025-12-15,CUST0202,Chennai,Spice Hub,Biryani,3,177.6,28.86,20,UPI,Delivered,5.0,523.94
ORD01295,2025-12-15,CUST0156,Hyderabad,Biryani Point,Burgers,2,222.12,10.39,50,UPI,Delivered,3.6,483.85
ORD02371,2025-12-15,CUST0172,Delhi,Delhi Zaika,Biryani,2,218.45,73.87,30,Credit Card,Delivered,3.8,393.03
ORD00058,2025-12-15,CUST0242,Chennai,Chennai Bites,South Indian,2,180.05,53.88,50,UPI,Delivered,3.4,356.22
ORD02227,2025-12-16,CUST0114,Kolkata,Bengal Feast,Burgers,1,252.06,28.42,50,UPI,Delivered,3.6,273.64
ORD00047,2025-12-16,CUST0505,Pune,Pune Pantry,South Indian,2,184.03,67.97,40,UPI,Delivered,4.9,340.09
ORD02253,2025-12-16,CUST0585,Chennai,Urban Tiffin,Biryani,1,235.78,27.31,60,Wallet,Delivered,5.0,268.47
ORD00012,2025-12-16,CUST0331,Chennai,Spice Hub,Biryani,2,319.5,19.14,50,UPI,Delivered,4.0,669.86
ORD00311,2025-12-16,CUST0404,Hyderabad,Hyderabad House,Pizza,1,329.39,39.9,40,Credit Card,Delivered,4.6,329.49
ORD00586,2025-12-16,CUST0493,Mumbai,Bombay Bites,Biryani,2,313.39,58.66,50,Credit Card,Delivered,4.3,618.12
ORD02746,2025-12-16,CUST0097,Kochi,Kerala Kitchen,Biryani,2,277.98,39.36,20,Debit Card,Delivered,4.9,536.6
ORD01145,2025-12-17,CUST0042,Mumbai,Tandoor Tales,North Indian,1,279.01,30.45,60,Credit Card,Delivered,2.7,308.56
ORD02460,2025-12-17,CUST0425,Hyderabad,Biryani Point,Biryani,1,370.17,28.55,30,Debit Card,Delivered,3.7,371.62
ORD01366,2025-12-17,CUST0609,Kolkata,Biryani Corner,North Indian,4,229.4,84.23,50,Credit Card,Delivered,4.3,883.37
ORD02081,2025-12-17,CUST0578,Kolkata,Biryani Corner,Chinese,1,327.79,3.4,40,Cash,Delivered,4.6,364.39
ORD02550,2025-12-17,CUST0666,Kochi,Malabar Bites,Desserts,1,118.26,16.82,30,Credit Card,Cancelled,,131.44
ORD01196,2025-12-17,CUST0216,Kolkata,East Spice,South Indian,1,180.92,2.98,20,UPI,Delivered,4.7,197.94
ORD01472,2025-12-18,CUST0558,Delhi,Punjabi Rasoi,Biryani,1,382.14,71.98,20,Debit Card,Delivered,4.7,330.16
ORD02950,2025-12-18,CUST0437,Mumbai,Bombay Bites,Burgers,3,322.78,153.64,30,UPI,Delivered,4.1,844.7
ORD00760,2025-12-18,CUST0736,Pune,Deccan Kitchen,North Indian,1,284.7,11.24,30,Wallet,Delivered,3.7,303.46
ORD02717,2025-12-18,CUST0510,Chennai,Spice Hub,South Indian,2,219.15,81.45,30,UPI,Cancelled,4.0,386.85
ORD01601,2025-12-18,CUST0364,Chennai,Dosa House,Healthy Food,1,232.8,28.02,20,UPI,Delivered,3.2,224.78
ORD01234,2025-12-18,CUST0356,Kolkata,Bengal Feast,Biryani,1,284.52,34.12,30,UPI,Delivered,4.8,280.4
ORD00788,2025-12-18,CUST0547,Bengaluru,Garden Kitchen,Chinese,3,252.79,92.71,40,Debit Card,Delivered,4.8,705.66
ORD01778,2025-12-18,CUST0356,Delhi,Capital Bites,North Indian,1,276.75,5.92,30,Debit Card,Delivered,3.5,300.83
ORD00497,2025-12-19,CUST0488,Chennai,Dosa House,Chinese,3,224.26,125.18,30,UPI,Cancelled,3.7,577.6
ORD01701,2025-12-19,CUST0753,Chennai,Dosa House,Chinese,1,229.66,29.5,60,UPI,Delivered,4.0,260.16
ORD00272,2025-12-19,CUST0771,Bengaluru,Tech Tadka,South Indian,1,195.36,19.94,40,Wallet,Delivered,4.2,215.42
ORD00700,2025-12-20,CUST0182,Chennai,Dosa House,Burgers,2,226.99,17.26,50,Wallet,Cancelled,4.2,486.72
ORD01314,2025-12-20,CUST0435,Bengaluru,South Spice,North Indian,1,334.4,20.83,20,UPI,Delivered,4.1,333.57
ORD01723,2025-12-20,CUST0541,Chennai,Urban Tiffin,Biryani,2,305.46,31.45,30,UPI,Delivered,3.2,609.47
ORD00353,2025-12-20,CUST0230,Mumbai,Mumbai Masala,Burgers,1,261.54,24.88,20,Wallet,Delivered,4.2,256.66
ORD00925,2025-12-20,CUST0672,Mumbai,Mumbai Masala,Biryani,2,342.15,91.7,20,UPI,Delivered,4.2,612.6
ORD00613,2025-12-20,CUST0217,Chennai,Dosa House,Burgers,2,227.76,25.44,20,UPI,Delivered,3.9,450.08
ORD00149,2025-12-20,CUST0767,Hyderabad,Biryani Point,Burgers,1,188.51,35.68,40,Debit Card,Delivered,4.8,192.83
ORD01223,2025-12-20,CUST0302,Kochi,Kerala Kitchen,Pizza,2,506.65,180.14,30,UPI,Delivered,3.6,863.16
ORD00738,2025-12-20,CUST0764,Delhi,Punjabi Rasoi,Chinese,1,355.38,46.07,30,Credit Card,Delivered,4.2,339.31
ORD00714,2025-12-20,CUST0660,Kolkata,Kolkata Kitchen,Biryani,1,275.22,10.3,20,UPI,Delivered,4.8,284.92
ORD01849,2025-12-20,CUST0716,Chennai,Chennai Bites,Desserts,1,153.04,4.07,40,UPI,Delivered,4.9,188.97
ORD02809,2025-12-21,CUST0329,Delhi,Delhi Zaika,Pizza,1,329.16,52.96,30,UPI,Delivered,3.8,306.2
ORD00994,2025-12-21,CUST0485,Bengaluru,South Spice,Biryani,1,273.56,40.28,50,Credit Card,Delivered,4.4,283.28
ORD01202,2025-12-21,CUST0157,Bengaluru,Bengaluru Bowl,Biryani,1,338.18,26.87,30,UPI,Delivered,3.8,341.31
ORD00342,2025-12-21,CUST0401,Chennai,Chennai Bites,Chinese,1,306.11,11.02,50,UPI,Delivered,4.1,345.09
ORD00854,2025-12-21,CUST0118,Delhi,Street Feast,Chinese,2,284.46,85.4,20,UPI,Delivered,3.8,503.52
ORD02282,2025-12-21,CUST0143,Bengaluru,Bengaluru Bowl,Burgers,2,247.71,6.09,50,Credit Card,Delivered,4.3,539.33
ORD00483,2025-12-21,CUST0117,Bengaluru,Tech Tadka,Burgers,1,126.13,3.42,40,UPI,Delivered,4.2,162.71
ORD01973,2025-12-21,CUST0592,Hyderabad,Deccan Delights,South Indian,1,155.9,26.28,20,Debit Card,Delivered,4.2,149.62
ORD02510,2025-12-21,CUST0542,Mumbai,Coastal Kitchen,North Indian,2,299.59,99.72,40,Debit Card,Delivered,3.3,539.46
ORD02702,2025-12-21,CUST0693,Hyderabad,Nawab Kitchen,Pizza,1,341.34,17.61,40,UPI,Delivered,4.4,363.73
ORD02097,2025-12-21,CUST0737,Pune,Deccan Kitchen,North Indian,1,294.8,3.95,20,Debit Card,Delivered,4.0,310.85
ORD00007,2025-12-22,CUST0021,Chennai,Dosa House,Pizza,1,389.1,11.48,40,UPI,Delivered,4.6,417.62
ORD02903,2025-12-22,CUST0515,Kolkata,Kolkata Kitchen,Chinese,1,316.79,52.56,40,UPI,Delivered,4.0,304.23
ORD00064,2025-12-22,CUST0367,Kolkata,Biryani Corner,Desserts,1,88.36,15.22,30,UPI,Delivered,4.0,103.14
ORD02092,2025-12-22,CUST0643,Kolkata,East Spice,Burgers,2,161.84,49.32,20,UPI,Delivered,4.4,294.36
ORD02030,2025-12-22,CUST0524,Chennai,Chennai Bites,Desserts,1,190.99,15.06,40,Credit Card,Delivered,3.4,215.93
